id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
24065,SOCIETY OF THE ALUMNI OF CITY CHARITY HOSPITAL,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6X9;,ANNIVERSARY;,"WINES LISTED WITH COURSE; TOASTS, OFFICERS AND BANQUET COMMITTEE LISTED;",1905-376,1905-05-10,Society Of The Alumni Of City (Charity) Hospital,,,complete,4,21
24066,ROCHESTER ENGINEERING SOCIETY,PROF;,"ROCHESTER, NY",ROCHESTER,NY,"FOLDER; COL; 7 X 5,25;",ANNIVERSARY;,RED PRINT; GUEST LIST;,1907-127,1907-01-25,Rochester Engineering Society,,,complete,6,16
24068,ALUMNI ASSOCIATION OF THE NY HOMEOPATHIC MEDICAL COLLEGE & HOSPITAL,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6.25 X 8;,ANNUAL,ALL SPEAKERS LISTED; LIST OF OFFICERS INCLUDED;,1899-414,1899-05-04,Alumni Association Of The Ny Homeopathic Medical College & Hospital,,,complete,4,22
24072,ASSOCIATED STUDENTS OF F. CARROLL BREWSTER,EDUC;,"PHILADELPHIA, PA",PHILADELPHIA,PA,CARD; 4X6.75;,[COMPL?];,WINES LISTED;,1908-126,1908-02-07,Associated Students Of F. Carroll Brewster,,,complete,2,23
24074,MANUFACTURERS' CLUB,SOC;,"PHILADELPHIA, PA",PHILADELPHIA,PA,FOLDER; ILLUS; COL; 4.5;7.5;,[ANNIV?];,WINES LISTED WITH COURSE; PHOTO OF HANDSOME FELLOW [PRESIDENT?] ON COVER; COVER PRINTED ON BROWN STOCK; PL NOTED BY FEB;,1905-365,1905-05-06,Manufacturers' Club,,,complete,8,33
24079,BLATT COUNTY MEDICAL SOCIETY,PROF;,"ALTOONA, PA",ALTOONA,PA,BOOKLET; ILLUS; COL; 5.5X7.5;,ANNIVERSARY;,TOAST PROGRAMME; MUSIC PROGRAMME; FLORAL WREATHS ON COVER;,1901-167,1901-01-24,Blair County Medical Society,,,complete,8,19
24083,NASHVILLE CHAMBER OF COMMERCE & RETAIL MERCHANTS ASSOCIATION,COMMERCIAL,"NASHVILLE, TN",NASHVILLE,TN,BOOKLET; 5.5X6.5;,COMPLIMENTARY/TESTIMONIAL,INCLUDES WINES WITH INDIVIDUAL COURSES; TOASTS; COMMITTEES LISTED; SILK RIBBON ATTACHMENT;,1901-166,1901-01-24,Nashville Chamber Of Commerce & Retail Merchants Association,,,complete,8,24
24084,MENZIES'HOTEL,COMMERCIAL,"MELBOURNE, AUSTRALIA",MELBOURNE,AUSTRALIA,CARD;ILL;COL;4.25X6.5;,DAILY;,FRENCH MENU;PLACE HANDWRITTEN;,1899-569,1899-09-09,Menzies'hotel,,,complete,2,20
24087,AMMERICAN ART ASSOCIATION OF PARIS,PROF;,"PARIS, FRANCE",PARIS,FRANCE,FOLDER; ILLUS; 8 X 10;,COMPLIMENTARY/TESTIMONIAL,DRAWING OF WOMAN (LIBERTY?) HOLDING GLASS AND FLAG;,1897-222,1897-07-04,American Art Association of Paris,,,complete,4,14
24089,PRIVATE PARTY?,,"NEW YORK, NY",NEW YORK,NY,"CARD, ILLUS; COL; 5.5 X 7; COL;",(SOC?),FRENCH; GIRL IN COSTUME OF ITALY(?); SEATING PLAN ON BACK;,1891-029,1891-03-01,Private Party(?),,,complete,2,29
24093,THE FELLOWSHIP CLUB OF CHICAGO,,"CHICAGO,IL",CHICAGO,IL,FOLDER; 5.5X8,,,1891-124,1891-12-03,The Fellowship Club Of Chicago,,,complete,2,24
24095,WATCH HILL HOUSE,COMMERCIAL,"WATCH HILL, RI",WATCH HILL,RI,FOLDER; ILLUS; COL; 3.75 x 6;,,ILLUSTRATION OF STYLISHLY DRESSED LADY ON COVER.  NAME OF PROPRIETOR INCLUDED,1892-106,1892-08-28,Watch Hill House,,,complete,4,48
24097,SQUANTUM ASSOCIATION,SOC;,RHODE ISLAND,RHODE ISLAND,,CARD; ILLUS; 4.5 X 7.5;,OTHER (ANNIV),PORTRAIT OF WASHINGTON;,1895-039,1895-02-22,Squantum Association,,,complete,2,16
24106,STEAMSHIP & SHIPPING TRADE OF THE NY PRODUCE EXCHANGE,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; RIBBON TRIM; ILLUS; COL; 5.75 X 7.5;,ANNUAL,WINES LISTED; ALL MEMBERS INCLUDED',1898-069,1898-02-05,Steamship & Shipping Trade Of The Ny Produce Exchange,,,complete,8,29
24107,AMERICAN BAR ASSOCIATION,PROF;,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,BOOKLET; 5 X 7;,ANNIVERSARY;,COCKTAILS AND WINES LISTED; MUSIC; TOASTS; LITERARY QUOTES; OFFICERS LISTED;,1906-686,1906-08-31,American Bar Association,,,complete,8,21
24115,NEW YORK CLUB,SOC;,,,,FOLDER;ILLUS;COL;3X5;,,COCKTAILS AND WINES;DECORATIVE CORNERS;FRENCH MENU;,1901-061,1901-01-08,New York Club,,,complete,2,23
24118,KING GEORGE,GOV;,"COPENHAGEN,DENMARK",COPENHAGEN,DENMARK,BROADSIDE; 3X5;,COMPLIMENTARY/TESTIMONIAL,MENU IN FRENCH; LIST OF GUESTS ON BACK;,1905-697,1905-09-09,Le Palais de Roi George,,,complete,2,8
24119,STRAFFORD ARMS HOTEL,,"WAKEFIELD,ENGLAND",WAKEFIELD,ENGLAND,CARD; ILL; 4.25X6,"OTHER,SPORT EVENT","PRINTED ENGLAND MAY BE LATER INSERTION,ILLUSTRATION AROUND BOARDER MAY BE OF TEAM MASCOTS",1889-011,1889-01-19,Strafford Arms Hotel,,,complete,2,15
24122,METROPOLITAN HOTEL,COM,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 5.25 X 9.5;,,PRICE OF WINE WITH DINNER LISTED;,1901-749,1901-03-25,Metropolitan Hotel,,,complete,2,23
24126,UNIVERSALIST CLUB OF RHODE ISLAND,,TROCADERO,TROCADERO,,FOLDER;COL;4.5X5.75;,,MUSICAL PROGRAM INCLUDING THE TALMA LADIES' ORCHESTRA;,1901-975,1901-04-22,Universalist Club Of Rhode Island,,,complete,4,18
24145,CZAR NIKOLAS,GOV;,?,,,CARD;ILLUS;5.5X8.25;,FUNERAL;,MENU IN FRENCH,1894-102,1894-11-09,Czar Nikolas,,,complete,2,14
24151,DETROIT BOARD OF COMMERCE,COMMERCIAL,"DETROIT, MI",DETROIT,MI,BOOKLET; ILLUS; COL; 6.75X10.25;,ANNIVERSARY;,"MENU IN FRENCH; LISTS MANHATTAN COCKTAILS AND WINES SERVED WITH INDIVIDUAL COURSES; INCLUDES PHOTOGRAPH OF GUEST OF HONOR, HON. WILLIAM H. TAFT, SECRETARY OF WAR; PHOTOGRAPH OF MR. TAFT INCLUDED; MUSIC PROGRAMME; TOASTS; OFFICERS AND COMMITTEES LISTED; SE",1906-192,1906-02-19,Detroit Board Of Commerce,,,complete,14,27
24152,DR. H. G. SHERMAN,SOC;,"CLEVELAND, OH",CLEVELAND,OH,CARD; 3 X 5.75;,COMPLIMENTARY/TESTIMONIAL,PRESCRIPTION FORMAT; WINES;,1897-267,1897-09-15,Dr. H. G. Sherman,,,complete,2,25
24165,BUTTERFIELD,COMMERCIAL,"UTICA,NY",UTICA,NY,BROADSIDE; ILLUS;5 X 6.25;,2ND ANNUAL GAME DINNER,,1896-220,1896-11-26,Butterfield,,,complete,2,39
24168,COLLEGE ALUMNI,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5X8;,ANNIVERSARY;,TOASTS LISTED; PHOTO OF [SCHOOL?];,1907-249,1907-02-21,College Alumni,,,under review,4,21
24173,GREAT SOUTHERN FIREPROOF HOTEL,COMMERCIAL,"COLUMBUS, OH",COLUMBUS,OH,FOLDER; ILLUS; COL; 5.25 X 8;,SECULAR HOLIDAY. HOLIDAY;,MUSICAL PROGRAM INCLUDED; MEAL HOURS LISTED;,1898-344,1898-11-24,Great Southern Fireproof Hotel,,,complete,4,48
24174,THE HOLLAND SOCIETY,PATR;,HOTEL BRUNSWICK NY,HOTEL BRUNSWICK NY,,FOLDER; 7X5.5;,COMPLIMENTARY/TESTIMONIAL,"IN HONOR OF S.F.THAYER, ENVOY TO THE NETHERLANDS; WINES;",1889-048,1889-05-03,The Holland Society,,,complete,4,36
24175,PILGRIM HOTEL,COMMERCIAL,"PLYMOUTH, MA",PLYMOUTH,MA,FOL;4.5X5.5;,,SUNDAY DINNER;,1898-252,1898-09-04,Pilgrim Hotel,,,complete,4,43
24177,AMERICAN MEMBERS OF THE WORLD'S COLUMBIAN DENTAL CONGRESS,PROF;,"CHICAGO, IL",CHICAGO,IL,FOLDER; ILLUS; 5.5 X 7;,COMPLIMENTARY/TESTIMONIAL,FLAG; COLUMBUS SHIP; COLUMBUS;,1893-094,1893-08-18,American Members Of The World's Columbian Dental Congress,,,complete,4,15
24187,NEW ENGLAND SOCIETY OF NORTHEASTERN PENNSYLVANIA,PATR;,"SCRANTON, PA",SCRANTON,PA,BOOKLET; ILLUS; 5.5 X 8.25;,ANNIVERSARY;,ILLUSTRATION OF OLD SOUTH CHURCH; QUOTES; TOASTS;,1905-993,1905-12-22,New England Society Of Northeastern Pennsylvania,,,complete,12,30
24189,THE SOUTHERN BERKSHIRE SOCIETY OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5 x 7.25;,OTHER (ANNIVERSARY);,FRENCH; FLORAL SKETCHES ON COVER; BOUND WITH SILK CORD; AFTER DINNER PROGRAM OF SPEECHES AND SINGING,1890-033,1890-02-11,The Southern Berkshire Society Of New York,,,complete,4,18
24194,GENESSEE VALLEY CLUB,SOC;,"ROCHESTER, NY",ROCHESTER,NY,FOLDER; ILLUS; 5 X 7;,PATRIOTIC HOLIDAY;,"CROSSED FLAGS, COLONIAL AND CONTEMPORARY; PORTRAIT OF WASHINGTON; MENU PRESENTED IN FORM OF PLAY ENTITLED AS YOU LIKE IT;",1897-068,1897-02-22,Genessee Valley Club,,,complete,4,20
24199,GOVERNORS OF THE QUEEN CITY CLUB,SOC;,"CINCINNATI, OH",CINCINNATI,OH,CARD; 5.5X10;,ANNIVERSARY;,WINES LISTED; MENU IN FRENCH; PL NOTED BY FEB;,1907-086,1907-01-15,Governors Of The Queen City Club,,,complete,2,29
24205,ENGLISH EMBASSY,GOVT;,"ST. PETERSBURG, RUSSIA",ST. PETERSBURG,RUSSIA,CARD; 4 X 5.75;,,FRENCH; MANY AUTOGRAPHS ON BACK; INFORMATION WRITTEN BY FNB (?);,1899-007,1899-01-03,English Embassy,,,complete,2,11
24207,MASTER PRINTERS ASSOCIATION,PROF;,"PROVIDENCE, RI",PROVIDENCE,RI,CARD; COL; 6 X 7.5,SOC;,PALE BLUE; EMBOSSED BORDER;,1893-037,1893-03-21,Master Printers Association,,,complete,2,18
24209,CRESCENT ATHLETIC CLUB,SOC;,"BROOKLYN, NY",BROOKLYN,NY,CARD; ILLUS; COL; 5 X 7.5;,,FEB NOTED PLACE AND THE FACT THAT THIS WAS A REGULAR TALE D'HOTE DINNER;,1907-970,1907-11-14,Crescent Athletic Club,,,complete,2,25
24212,FROHNER'S HOTEL IMPERIAL,COMMERCIAL,,,,CARD; 4.5 X 6.5;,,MENU IN GERMAN; HOTEL IMPERIAL IS PRINTED WITH FRENCH ACCENTS; EMBOSSED LOGO OF HOTEL;,1900-065,1900-01-07,Frohner's Hotel Imperial,,,complete,2,10
24217,FREDERIK VIII,GOVT;,"COPENHAGEN, DENMARK",COPENHAGEN,DENMARK,CARD; 4.25 X 7;,COMPLIMENTARY/TESTIMONIAL,MENU IN DANISH; CREST;,1907-178,1907-02-06,Frederik Viii,,,complete,2,8
24223,THE COURT SCRIBES,PROF;,"NEW YORK, NY",NEW YORK,NY,CARD; 4 X 6.6;,ANNIVERSARY;,WINBES LISTED; MENU IN FRENCH;,1906-241,1906-02-24,The Court Scribes,,,complete,2,25
24227,KING LEOPOLD II OF BELGIUM AND QUEEN MARIE-HENRIETTE,,BRUXELLES,BRUXELLES,,CARD; ILL; 5.5X6;,,HANDWRITTEN NOTE ON BACK OF MENU NAMED THE KING AND QUEEN;,1894-061,1894-05-26,King Leopold Ii Of Belgium And Queen Marie Henriette,,,complete,2,18
24236,ST. PAUL SCHOOL ALUMNI,EDUC;,"NEW YORK, NY",NEW YORK,NY,CARD;ILL;COL;4.5X6.75;,,"HOTEL EMBLEM ILLUSTRATED;HANDWRITTEN ON BACK,""ST.PAUL'S SCHOOL CONCORD,NEW HAMPSHIRE",1899-819,1899-12-12,St. Paul School Alumni,,,complete,2,20
24238,GRAND HOTEL DE LONDRES,COMMERCIAL,"NAPLES, ITALY",NAPLES,ITALY,BROADSIDE; ILLUS; COL; 6.25 X 9.25;,,ILLUSTRATION OF ART DECO WOMEN IN ORANGE AND GOLD; HOTEL MENU IS DATED 08/11/04 BUT FEB NOTED 11/08/05;,1905-807,1905-11-08,Grand Hotel De Londres,,,complete,2,10
24241,HENRY DRINKER RILEY,OTHER (SINGLE HOST-PRIVATE PARTY);,"PHILADELPHIA, PA",PHILADELPHIA,PA,FOLDER; ILLUS; COL; 4.25X6.75;,COMPLIMENTARY/TESTIMONIAL,INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; MONOGRAM OF HOST ON COVER; LIST OF USHERS INCLUDED;,1898-072,1898-02-08,Henry Drinker Riley,,,complete,4,21
24247,MOUNT PLEASANT ACADEMY ALUMNI ASOCIATION,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4.6X6.6;,ANNIVERSARY;,MENU IN FRENCH; PROGRAM; COMMITTEE LISTED; ACADEMY MONOGRAM ON COVER; RIBBON ATTACHMENT;,1908-139,1908-02-11,Mount Pleasant Academy Alumni Asociation,,,complete,4,19
24253,CLIFTON HOUSE,HOTEL,"NIAGARA FALLS, NY",NIAGARA FALLS,NY,BOOKLET;ILL;4 1/4X6,DINNER,ILLUSTRATION OF NIAGARA FALLS SCENE,1881-042,1881-09-03,Clifton House,,,complete,4,47
24254,44TH & 56TH ESSEX REGIMENT,MIL;,"LONDON, ENGLAND",LONDON,ENGLAND,FOLDER; 4X6.25;,ANNIVERSARY;,WINES LISTED; MENU IN FRENCH;,1906-491,1906-05-29,44th & 56th Essex Regiment,,,complete,4,26
24255,WILSON COLLEGE ALUMNAE,EDUC;,?,,,BOOKLET; COL; 5 X 6.5;,ANNUAL,PROGRAM & SPEAKERS INCLUDED;,1899-464,1899-06-06,Wilson College Alumnae,,,complete,12,18
24256,LEHIGH COUNTY PA BAR ASSOCIATION,PROF;,"ALLENTOWN, PA",ALLENTOWN,PA,FOLDER; 4.25 X 6.5;,ANNIVERSARY;,,1908-103,1908-01-31,Lehigh County Pa Bar Association,,,complete,4,22
24260,HOTEL DE BELLEVUE,COMMERCIAL,"LA HAYE,FRANCE",LA HAYE,FRANCE,BROADSIDE;ILLUS;COL;3.75X5.5;,,ALL HANDWRITTEN IN FRENCH;,1906-665,1906-08-01,Hotel De Bellevue,,,complete,2,6
24262,NORFOLK AND WASHINGTON SS. CO.,COMMERCIAL,ABOARD STEAMER NEWPORT NEWS,ABOARD STEAMER NEWPORT NEWS,,FOLDER; 4 X 6.25;,COMPLIMENTARY/TESTIMONIAL,COCKTAILS AND WINES LISTED; MENU IN FRENCH; EVENT NOTED BY FEB;,1907-455,1907-04-25,Norfolk And Washington Ss. Co.,,,complete,4,20
24266,NEW YORKERS CLUB,SOC;,HOTEL ASTOR,HOTEL ASTOR,,FOLDER; ILLUS; COL; 4X5.5;,[ANNIV?];,"MENU IN FRENCH; GUESTS OF HONOR LISTED, INCLUDING MR. JOHN QUINCY ADAMS; ARTISTS LISTED; LYRICS FOR ""NEW YORKERS CLUB"";",1908-117,1908-02-04,New Yorkers Club,,,complete,4,15
24269,UNITARIAN CLUB OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD;ILL;COL;7X9.5;,?,,1899-249,1899-03-15,Unitarian Club Of New York,,,complete,2,20
24272,NEW YORK CITY RAILWAY COMPANY OFFICERS AND DEPARTMENT HEADS,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7.5 X 10;,COMPLIMENTARY/TESTIMONIAL,ILLUSTRATION OF FRANK GANNON AND LOCOMOTIVE;,1906-414,1906-04-26,New York City Railway Company Officers And Department Heads,,,complete,8,10
24273,RIDER HOTEL,COMMERCIAL,"CAMBRIDGE SPRINGS,PA",CAMBRIDGE SPRINGS,PA,BROADSIDE;ILLUS; COL; 7.5X11;,,"HOTEL IS RESORT FOR HEALTH,RECREATION & REST;",1907-870,1907-10-08,P.H.M.A.,,,complete,2,18
24279,THE ECONOMIC CLUB OF NEW HAVEN,PROF;,TONTINE HOTEL,TONTINE HOTEL,,CARD; 4.75X6;,ANNIVERSARY;,,1907-246,1907-02-21,The Economic Club Of New Haven,,,complete,2,44
24282,THE NEWSPAPER PRESS FUND,,"LONDON, ENGLAND",LONDON,ENGLAND,BROADSIDE AND FOLDER; 5 X 8 AND 3.5 X 5;,COMPLIMENTARY/TESTIMONIAL,BROADSIDE IS GUEST LIST AND PROGRAM; FOLDER IS MENU; FRENCH; PRINCE LEOPOLD PRESIDING;,1882-015,1882-06-24,The Newspaper Press Fund,,,complete,6,25
24283,GRAND HOTEL ST. JAMES,,"PARIS, FRANCE",PARIS,FRANCE,BROADSIDE; ILLUS.,,SIMPLE BORDER; HANDWRITTEN; FRENCH;,1882-010,1882-08-05,Grand Hotel St. James,,,complete,2,10
24285,MERCHANTS & BUSINESS MENS CLEVELAND AND HENDRICKS CLUBS,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER;ENGRAVED ILLUS;4.75X7;,?,INCLUDES LIST OF EXEC COMMITTEE; MENU PRINTED IN FRENCH;,1884-021,1884-12-12,Merchants & Business Mens Cleveland And Hendricks Clubs,,,complete,4,23
24286,5TH MASS. BATTERY E.,PATR;,"BOSTON, MA",BOSTON,MA,BOOKLET;ILLUS;RIBBON TRIM;4.75 X 5.5;,,INCLUDES LIST OF OFFICERS;,1890-090,1890-08-12,5th Mass. Battery E.,,,complete,3,37
24287,MASSACHUSETTS DEMOCRATIC STATE COMMITTEE,POL;,"BOSTON, MA",BOSTON,MA,BOOKLET; ILLUS; 5.25X7;,COMPLIMENTARY/TESTIMONIAL,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; DINNER, PUBLIC MEETING AND RECEPTION COMMITTEES LISTED; CATERER & ORCHESTRA INDICATED; PHOTOGRAPH OF GUEST OF HONOR, MR. BRYAN, ON COVER; RED. WHITE & BLUE SILK RIBBON ATTACHMENT;",1900-634,1900-01-30,Massachusetts Democratic State Committee,,,complete,8,24
24290,NEW HAMPSHIRE CLUB LADIES' NIGHT,SOC;,"BOSTON, MA",BOSTON,MA,BOOKLET; ILLUS; 5.25 X 7.25;,OTHER (SOC);,LIST OF OFFICERS; LEATHER COVER; WOMAN STREWING FLOWERS; ENTWINED SILVER HEARTS; WHITE CORD;,1895-154,1895-01-01,New Hampshire Club Ladies' Night,,,complete,8,25
24292,CONTINENTAL HOTEL,COMMERCIAL,"NEWARK,NJ",NEWARK,NJ,BOOKLET;ILL;COL;5.5X7;,RELIGIOUS HOLIDAY,FRONT COVER IDENTICAL TO 1899-887 WITH THE ADDITION OF FRINGED CORD AT LEFT;HOTEL PICTURED ON BACK COVER;,1899-892,1899-12-25,Continental Hotel,,,complete,8,39
24296,ICHTHYOPHAGOUS CLUB,SOC,HOTEL BUCKINGHAM,HOTEL BUCKINGHAM,,FOLDER; ILL; 5.75X9.5,"OTHER, CLUB ANNIVERSARY","ELABORATE ILLUSTRATION OF NUMEROUS FISH SWIMMING WITH SIX PORTRAIT HEADS ATTACHED TO SIX FISH, NO HEADS IDENTIFIED",1885-024,1885-10-21,Ichthyophagous Club,,,complete,2,39
24297,CONGRESS OF ENGINEERS OF MILAN,PROF;,"BRIGUE, SWITZERLAND",BRIGUE,SWITZERLAND,CARD; ILLUS; COL; 5.5X8.5;,[ANNIV?];,MENU IN FRENCH; BACK HAS DRAWINGS OF OTHER PROPERTIES OWNED BY SAME PROPRIETOR;,1906-730,1906-09-30,Congress Of Engineers Of Milan,,,complete,2,12
24301,S.S.AMSTERDAM,COMM;,AT SEA,AT SEA,,CARD; ILLUS; 3 X 6;,,FRENCH; HANDWRITTEN; AMERICAN AND FRENCH FLAGS,1882-018,1882-06-04,S.S.Amsterdam,,,complete,2,13
24305,YALE ALUMNI ASSOCIATION OF PHILADELPHIA,EDUC;,"PHILADEPHIA, PA",PHILADELPHIA,PA,BOOKLET; COL; ILLUS; 5.5 X 6.5;,ANNIVERSARY;,BLUE Y ON THE COVER; SCENE OF YALE(?) ON BACK COVER; SEPARATE PAGES NOTING SPEECHES ABOUT OTHER UNIVERSITIES WITH SMALL RIBBONS IN COLORS OF UNIVERSITIES ON EACH PAGE;,1899-174,1899-02-10,Yale Alumni Association Of Philadelphia,,,complete,26,14
24306,THE SCRANTON ENGINEERS' CLUB,PROF;,"SCRANTON, PA",SCRANTON,PA,BOOKLET; ILLUS; 6.5X7;,ANNIVERSARY;,OFFICERS AND TOASTS LISTED; IMPORTANT EVENTS IN HISTORY OF ANTHRACITE AND ASSOCITED SKETCHES;,1908-127,1908-02-07,The Scranton Engineers' Club,,,complete,8,25
24307,ARLINGTON,COMMERCIAL,"BINGHAMPTON,NY",BINGHAMPTON,NY,BROADSIDE; COLORED PRINT;,COMMERCIAL TRAVELERS' DAY,,1896-183,1896-10-13,Arlington,,,complete,2,46
24310,HAFNIA LIFE INSURANCE,[COM},COPENHAGEN,COPENHAGEN,,CARD;4X6.5;,?,MENU IN LATIN;,1894-095,1896-09-04,Hafnia Life Insurance,,,complete,2,19
24312,PRIVATE HOSTS GROUP OF 25 MEN LISTED,OTHER (PRIVATE PARTY);,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6X8;,COMPLIMENTARY/TESTIMONIAL,INCLUDES WINE LIST; PHOTOGRAPH OF GUEST OF HONOUR ON COVER; RIBBON ATTACHMENT;,1906-331,1906-03-22,Judge Henry Steinert,,,complete,8,25
24315,MAYOR AND CITIZENS OF CHICAGO,GOVT;,"CHICAGO, IL",CHICAGO,IL,BOOKLET; ILLUS; COL; 6X8;,COMPLIMENTARY/TESTIMONIAL,"MENU IN FRENCH; INCLUDES WINE LIST; BANQUET AND GENERAL COMMITTEES LISTED; ILLUSTRATION ON COVER OF SAILBOATS, ANCHORS, FLAGS; SILK RIBBON ATTACHMENT;",1906-737,1906-10-05,Mayor And Citizens Of Chicago,,,complete,12,23
24316,DOWAGER QUEEN MARGHERITA OF ITALY,GOVT;,"ROMA, ITALY",ROMA,ITALY,CARD; ILLUS; 6.5X10;,COMPLIMENTARY/TESTIMONIAL,"WINE LIST; MENU IN FRENCH; CREST,QUEEN'S ?;",1907-279,1907-02-28,Dowager Queen Margherita Of Italy,,,complete,2,16
24321,PHILADELPHIA LODGES OF A.P.A. OF THE U.S.,SOC,"ATLANTIC CITY,NJ",ATLANTIC CITY,NJ,BOOKLET; ILL; 4X6,,"RECEPTION ARRANGEMENTS WITH LUNCH AND DINNER MENUS LISTED,FASTENED AT LEFT WITH FULL LENGTH CORD",1889-057,1889-06-14,Philadelphia Lodges Of A.P.A. Of The U.S.,,,complete,5,30
24323,THE PICKANINNY CLUB,[?SOC];,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.5X6.5;,,FRENCH; WATERCOLOR SKETCHES OF SOUTHERN SCENES; SILK RIBBON ATTACHMENT;,1896-061,1896-03-07,The Pickaninny Club,,,complete,6,18
24324,NEW YORK MASTER PRINTERS' ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; 5.75X9.5;,ANNIVERSARY;,"SHERRY SERVED; COVER OF BOOKLET ON PEACH COLORED STOCK; GROUP MOTTO-KNOW YOUR ACTUAL COST, ACCEPT NO WORK THAT AFFORDS NO PROFIT;  OFFICERS, COMMITTEES AND TOASTS LISTED;",1906-056,1906-01-16,New York Master Printers' Association,,,complete,12,18
24325,AMBASSADE DE FRANCE,GOVT;,"ST. PETERSBURG, RUSSIA",ST. PETERSBURG,RUSSIA,CARD; 3.75 X 6;,,HANDWRITTEN; PLACE IN FNB'S WRITING ONLY AS ST. PETESBURG;,1899-542,1899-08-06,Ambassade De France,,,complete,2,9
24338,MR. SCHWITZER,SOC;,"CHICAGO, IL",CHICAGO,IL,CARD; 4.5 X 7;,COMPLIMENTARY/TESTIMONIAL,WINE; MENU IN FRENCH; SPONSOR NOTED BY FEB;,1905-833,1905-11-11,Mr. Schwitzer,,,complete,2,16
24348,CHICAGO COLLEGE OF DENTAL SURGERY,EDUC;,AUDITORIUM,AUDITORIUM,,FOLDER; COL; 4.5X6;,[ANNIV?];,MENU IN FRENCH; TOASTS LISTED; PRINTED ON BLUE STOCK;,1906-066,1906-01-18,Chicago College Of Dental Surgery,,,complete,4,15
24350,THE GRIDIRON CLUB,SOCIAL,"WASHINGTON, D.C.",WASHINGTON,D.C.,BOOKLET;ILLUS;4X6;,?,INCLUDES LIST OF OFFICERS & EXEC. COMMITTEE MEMBERS,1892-038,1892-02-27,The Gridiron Club,,,complete,4,21
24363,MANHASSET CLUB,SOC;,CLUB HOUSE,CLUB HOUSE,,BOOKLET; ILLUS; COL; 5.75X7.25;,ANNIVERSARY;,INCLUDES MANHATTAN COCKTAILS AND WINES SERVED WITH INDIVIDUAL COURSES; TOASTS INCLUDED; OFFICERS LISTED; DESCRIPTION AND HISTORY OF CLUB; PHOTOGRAPH ON COVER OF CLUB; ILLUSTRATION OF INDIAN ON BACK COVER;,1908-158,1908-02-15,Manhasset Club,,,complete,6,34
24368,SOCIETY OF THE GENESEE,MIL;,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILLUS;COL;5.58.25;,ANNIVERSARY;,PHOTOGRAPH OF STUART SMITH;VERY HEAVY BOARDS FOR MENU;ADDRESSES;WINES;NAMES;,1901-304,1901-01-07,Society Of The Genesee,,,complete,4,24
24391,CHINESE MERCHANTS ASSOCIATION,PROF;,"BOSTON, MA",BOSTON,MA,CARD; 3 X 5.25;,COMPLIMENTARY/TESTIMONIAL,"CHAMPAGNE; HANDWRITTEN COMMENT STATES THAT THIS MENU IS A 'SIDE CARD,"" ORIGINAL MENU WAS PRINTED IN CHINESE.",1907-316,1907-03-20,Chinese Merchants Association,,,complete,2,25
24403,HIS FRIENDS,OTHER (GROUP OF FRIENDS);,"PORTLAND,OR",PORTLAND,OR,FOLDER; 4.25X5;,COMPLIMENTARY/TESTIMONIAL,INCLUDES MANHATTANS AND WINES SERVED WITH INDIVIDUAL COURSES; TOASTS; INCLUDES MUSICAL PROGRAMME BY THE WEBBER STRING ORCHESTRA;,1906-746,1906-10-10,His Friends,,,complete,4,16
24405,NORMAN E. MACK,SOC;,"BUFFALO, NY",BUFFALO,NY,CARD; ILLUS; COL; 4X11.25;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED WITH COURSE; MENU IN FRENCH; GRAY STOCK; EMBOSSED PURPLE VIOLETS AND LILY-OF-THE-VALLEY ON TOP OF CARD;,1908-134,1908-02-08,Norman E. Mack,,,complete,2,21
24406,LOUISE CLOVER BOLDT,SOC,THE WALDOF-ASTORIA,THE WALDOF-ASTORIA,,FOLDER; ILLUS; COL; 4.5 X 6.75;,COMPLIMENTARY/TESTIMONIAL,CHAMPAGNE; MENU IN FRENCH; SPONSOR AND EVENT NOTED BY FEB; ILLUSTRATION OF WOMAN'S HEAD;,1907-899,1907-10-18,Louise Clover Boldt,,,complete,4,23
